comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
6891dd15000000002a01aee7,1754389781000,天津,6891c3bc000000000403f500,朴朴是啥意思[汗颜R],5ed9d2d7000000000101d11a,王子鞍,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31i605k32mq605nmpqbbgbk8q5auuj4g?imageView2/2/w/120/format/jpg,15,,0,1769357466399,4
689cb5ac0000000030013817,1755100589000,四川,6891c3bc000000000403f500,每益添有一板没有封口怎么办[哭惹R][哭惹R],5afe6b6c6b58b7421b6c7cdf,爱吃榴莲,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30ouvkrquju004a5e5elmov6v1qmshvo?imageView2/2/w/120/format/jpg,1,,0,1769357466399,0
6891d87e000000002b022a94,1754388607000,天津,6891c3bc000000000403f500,我之前买的小番茄撒了，连续从一个云仓买了两次、洒了两次，漏了一袋子。骑手说商品出库就和仓库没关系了，要他们自己担责，还会扣钱，让我不要找售后。是真的吗？,5dcc0b3c0000000001007978,好歹改个momo,https://sns-avatar-qc.xhscdn.com/avatar/5dcc0bb98d24a50001a181e3.jpg?imageView2/2/w/120/format/jpg,8,,0,1769357466405,2
68a52e30000000002603b5a5,1755655729000,广东,6891c3bc000000000403f500,想问下离云仓十公里，是不是不能配送极速达啊[石化R],5b7477f63014040001b3ec26,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jf5r3882o604aepa9rvdr161pgqfgg?imageView2/2/w/120/format/jpg,1,,0,1769357466407,0
694f9f88000000001d00ad68,1766825865000,泰国,6891c3bc000000000403f500,想咨询下，是不是深圳总部这边补货组有权限下所有的补货订单，云仓或者门店的下单是辅助？补货组是正职，云仓或者门店的有可能第三方吗,57ff75c66a6a69332751d344,Charlene,https://sns-avatar-qc.xhscdn.com/avatar/6349414548c27af61b97dc22.jpg?imageView2/2/w/120/format/jpg,1,,0,1769357466409,1
68920c8f000000002b01570b,1754401936000,福建,6891c3bc000000000403f500,我之前看xhs说有冷藏冷冻的备注不要冰袋退包装费，真的会退吗？退的是捡货员承担还是？,5c2f6d7d0000000006009ce9,喜莉诶,https://sns-avatar-qc.xhscdn.com/avatar/5c2f6d7d0000000006009ce9.jpg?imageView2/2/w/120/format/jpg,2,,0,1769357466411,1
689336b8000000002b009851,1754478265000,上海,6891c3bc000000000403f500,哪款肥牛比较好吃,56a367f4b8ce1a4588c02e8b,魚兒小仙～,https://sns-avatar-qc.xhscdn.com/avatar/5a1ca43ab46c5d2473495d39.jpg?imageView2/2/w/120/format/jpg,3,,0,1769357466413,1
6892b99400000000290335de,1754446229000,浙江,6891c3bc000000000403f500,我想问一下，分开多笔订单下和整单一起下，哪种方式送货小哥拿到的配送费更高呢，东西都太大件太重了，有点费人[笑哭R],59283c9c5e87e750e99922ea,小红薯5D967DCF,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30r0q7n2p1c1049hffou9o8na6p2ifuo?imageView2/2/w/120/format/jpg,2,,0,1769357466415,7
689c561d0000000026034c39,1755076126000,湖北,6891c3bc000000000403f500,山姆的矿泉水在整个运输过程会放在室外吗？,5b487bb5e8ac2b4bbc599ca0,让我静一静_,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31d0d819igm004a7423trb7504paqqro?imageView2/2/w/120/format/jpg,2,,0,1769357466418,0
68a335b000000000300052e6,1755526576000,河北,6891c3bc000000000403f500,我的地区不能网上下单生鲜类的，是会员等级不够还是地区问题,5e5db9c0000000000100b3c9,超～,https://sns-avatar-qc.xhscdn.com/avatar/63c5355995912a66502631d1.jpg?imageView2/2/w/120/format/jpg,1,,0,1769357466420,0
