comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
6214ac650000000013028549,1645522021000,,620210b0000000002103d0a1,说是退卡后会进入黑名单，以后都不可以再办卡，是吗,5755844982ec393b590128f8,飘儿丢丢,https://sns-avatar-qc.xhscdn.com/avatar/7121a416be8e543266fd62c1cc9d575e.jpg?imageView2/2/w/120/format/jpg,36,,0,1769619857952,138
633e9ee30000000016006c6e,1665048291000,,620210b0000000002103d0a1,5天后过期[笑哭R]还能退吗,5ec93b63000000000100675d,摸鱼冠军,https://sns-avatar-qc.xhscdn.com/avatar/67ecbc208e7ad644530895cf.jpg?imageView2/2/w/120/format/jpg,19,,0,1769619857953,6
6204bd84000000002103ad1b,1644477828000,,620210b0000000002103d0a1,3月底到期，赶紧申请退卡，感谢分享[飞吻R],566441317c5bb81f1530f1ba,洛棋Kiro,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31q64nm1s0a0043om2v0j3sdqtfnjan0?imageView2/2/w/120/format/jpg,38,,0,1769619857955,196
6325481700000000140370da,1663387671000,,620210b0000000002103d0a1,客服说退卡要扣除新人优惠券的价格 还需要带身份证去门店办理,5a901d4a11be103a53248847,小胖妹麻麻,https://sns-avatar-qc.xhscdn.com/avatar/5a901db214de414680dd532c.jpg?imageView2/2/w/120/format/jpg,3,,0,1769619857957,0
63084c3e000000001702bfa8,1661488190000,,620210b0000000002103d0a1,10个工作日了，钱还没退给我,5abc9dafe8ac2b294fd36708,星星💫,https://sns-avatar-qc.xhscdn.com/avatar/644139ba59d97ae238203579.jpg?imageView2/2/w/120/format/jpg,9,,0,1769619857958,0
6208cdab0000000001026213,1644744107000,,620210b0000000002103d0a1,我可以现在办个卡，过几天再退吗？我现在被抓住不让我买单,5ad8940be8ac2b262846099a,mono,https://sns-avatar-qc.xhscdn.com/avatar/63031f5925ea1a0a4b94578c.jpg?imageView2/2/w/120/format/jpg,17,,0,1769619857960,3
620b62f20000000021038eee,1644913394000,,620210b0000000002103d0a1,感谢你。昨天下单才发现有些东西地区限制不能配送 正愁着钱白花了[偷笑R],61908e1100000000210221ec,W.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31oiphnhn6m005ocgho8oc8fco9vaqag?imageView2/2/w/120/format/jpg,5,,0,1769619857961,1
65e4137d000000000402abc3,1709446013000,,620210b0000000002103d0a1,退了210，说是我用了50元新人优惠券,58ed98e56a6a6961f785163e,Forever,https://sns-avatar-qc.xhscdn.com/avatar/63f46930f031877915da3d96.jpg?imageView2/2/w/120/format/jpg,3,,0,1769619857963,0
6215ef7d000000000102b2da,1645604733000,,620210b0000000002103d0a1,可以买卡先去一次然后退吗哈哈哈哈[偷笑R],5b4064f84eacab2760c97b7c,GloriaC.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31o2e8a9l6m004a6tvqifgursjklkfho?imageView2/2/w/120/format/jpg,3,,0,1769619857965,0
6285ceee000000000102a71d,1652936430000,,620210b0000000002103d0a1,卡消费过可以退卡吗,6125ee20000000000100979e,小雪,https://sns-avatar-qc.xhscdn.com/avatar/7121a416be8e543266fd62c1cc9d575e.jpg?imageView2/2/w/120/format/jpg,2,,0,1769619857966,0
