note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword,xsec_token
66ea308d000000001e018de5,normal,真如山姆的停车场收费是什么规则,"真如山姆和环宇城的停车是怎样减免
看不明白，山姆的消费100/200/300到底可以不可以累加。
与环宇城消费的停车优惠能不能同享。
	
另外环宇城的停车是会员每天免1小时+消费满159再免1小时吗？",,1726623885000,1726623886000,66b02cbb000000001d0318cd,明太多想法,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3163qcfnnha005plg5itne66dl0sb258,679,84,16,95,,"http://sns-webpic-qc.xhscdn.com/202601281157/1b782fea03004d452bef9812712ce273/1040g2sg317sclfksjue05plg5itne66d74d60ug!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/ef67d1693fe160c9edb9b282f9482b2b/1040g2sg317sclfksjueg5plg5itne66d5sk3o3g!nd_dft_wlteh_webp_3",,1769572699659,https://www.xiaohongshu.com/explore/66ea308d000000001e018de5?xsec_token=ABC0MUX0VkuIXyH45VFG3KaR3E43MGzwD7kVSisGdruZc=&xsec_source=pc_search,山姆停车,ABC0MUX0VkuIXyH45VFG3KaR3E43MGzwD7kVSisGdruZc=
679b0b1f000000001902cf43,normal,山姆&宜家（广州美林店）免费停车🅿️2小时,"如题，对于经常逛山姆或者美林天地的朋友，
开车🚗来可以免费🆓停车2小时🅿️，
此外30分钟8元，一小时16元
需要扫码注册一下，山姆超市出口反而二维码不好找（好尴尬），这个图我也是给自己保存一下。
tips：
山姆在美林的西侧，btw，宜家在东侧
地下3层相对车位多一些，到时候随缘喽
	
#山姆[话题]# #美林天地山姆[话题]# #美林天地西座[话题]#",,1738214175000,1738216965000,62ef1f35000000001b000f00,目黑一郎,https://sns-avatar-qc.xhscdn.com/avatar/6744a5fb9595d870d1e5295b.jpg,552,281,58,325,,"http://sns-webpic-qc.xhscdn.com/202601281157/b12bb84731028211979b6b4d9708b50a/1040g00831d93alqe0k005onf3sqmo3o076qejro!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/00b36331bf02a82a8a1cf21ca7b2e89f/1040g00831d93alqe0k0g5onf3sqmo3o0glbnan0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/badbff619cee8fc9a001cdc35126c014/1040g00831d93alqe0k105onf3sqmo3o0v0otfu8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/0dde878fb3376d4d8cd6262d29603166/1040g00831d93alqe0k1g5onf3sqmo3o0s73s76o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/941a812fbbff669bf3738d7ddbf42cb0/1040g00831d93alqe0k205onf3sqmo3o0lpmona8!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/72478f9f82556d8efdcad3f4c2ee4ab0/1040g00831d93alqe0k2g5onf3sqmo3o0e9jdino!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/28c01ce4226f965e7748a8c9648628fc/1040g00831d93alqe0k305onf3sqmo3o07apu8j0!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/281081fde7e13cfa22512583c42542ec/1040g00831d93alqe0k3g5onf3sqmo3o0rd39nv8!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/4ad696f13746deafaaad182d8d7410da/1040g00831d93alqe0k405onf3sqmo3o0vegv9rg!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/655e3fb0b381afa18db84f88c938c847/1040g00831d93alqe0k4g5onf3sqmo3o0p4b2cio!nd_dft_wlteh_webp_3","山姆,美林天地山姆,美林天地西座",1769572699665,https://www.xiaohongshu.com/explore/679b0b1f000000001902cf43?xsec_token=ABIMn0rSq-mBrnqm-KbDFTof6phms8R_pN5-hyJsnAOK8=&xsec_source=pc_search,山姆停车,ABIMn0rSq-mBrnqm-KbDFTof6phms8R_pN5-hyJsnAOK8=
67c82c4f000000002a00cdd0,normal,晋江山姆免费停车标准,很多人误以为是山姆app绑定车牌号，且消费满200才能免费2个小时，这个理解是错的，只要app绑定车牌号，即可无条件免费2个小时，如果没有app绑定车牌号，消费200也是可以的，出口在扫码即可。绑定车牌号和消费200是两个条件满足一个即可。,,1741171791000,1741171792000,555acd48874dfa5a15ba3e63,晋江山姆省钱,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ei662sqge0040l17l6kgfj316vst9o,503,50,49,110,,http://sns-webpic-qc.xhscdn.com/202601281157/9300b59fc5cbdcc4840a499fb6da3f39/notes_pre_post/1040g3k831el5in7s507040l17l6kgfj3859bjkg!nd_dft_wlteh_webp_3,,1769572699669,https://www.xiaohongshu.com/explore/67c82c4f000000002a00cdd0?xsec_token=ABJglUuC3KUUeN7QNomJVgSed7mDL44qdyLwmKY7vJdHs=&xsec_source=pc_search,山姆停车,ABJglUuC3KUUeN7QNomJVgSed7mDL44qdyLwmKY7vJdHs=
6900a63c000000000301fe2a,video,家人们，我好像会倒车入库了,倒车入库的诀窍就是一把不行倒两把，倒两把不行倒三把，总有一把能倒进去[害羞R][暗中观察R]山姆太适合练习地库和倒车了，亮堂堂的地库真快乐[赞R]#开车当然要记录[话题]# #手握方向盘的女孩[话题]# #新手司机[话题]# #倒车入库[话题]# #学车日记[话题]# #泊车天才[话题]# #学车当然要记录[话题]# #山姆[话题]#,http://sns-video-al.xhscdn.com/stream/1/110/259/01e900a6322568df010370039a2a8eb195_259.mp4,1761650236000,1761650237000,68682620000000001e005ddb,蛤蟆开车日记🚗,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mk5rdrk6m6g5q384og7gnerc9kkmtg,443,139,138,80,,http://sns-webpic-qc.xhscdn.com/202601281157/baa517111179b92e267bfb3bde0c0eb0/1040g00831o6a68tv06605q384og7gner32p9gco!nd_dft_wlteh_webp_3,"开车当然要记录,手握方向盘的女孩,新手司机,倒车入库,学车日记,泊车天才,学车当然要记录,山姆",1769572699675,https://www.xiaohongshu.com/explore/6900a63c000000000301fe2a?xsec_token=ABhlDFJMpzhuvO2yWPrp7tp_wTMBauL4wHoE0-mMbxkhI=&xsec_source=pc_search,山姆停车,ABhlDFJMpzhuvO2yWPrp7tp_wTMBauL4wHoE0-mMbxkhI=
677ceaf0000000001a010bf3,normal,番禺山姆停车攻略,"字数比较多，先看总结，按入口先后顺序编号[一R][二R][三R][四R]停车场：
[一R]地面停车场，不停。
[二R]楼顶停车场，给上就停。
[三R]地上停车场，不能②就去③。
[四R]地下停车场，如果①②③不能完成停车任务，则执行④，但是①②③无法完成停车任务的时候，④也无法执行，所以④是个悖论。
	
理由如下：
1.不要停地面停车场，地面停车场有出有进有乱停车还有小推车，场面混乱，推着购物车跟小汽车走一起也不安全，不推荐。
2.如果天台停车场有位置，建议停天台停车场，天台停车场有扶梯直达超市入口，买完单洗手间旁边有扶梯直达天台停车场，车的出入口以及人的出入口都只有一个，而且走的是扶梯，通行效率高，第一次去也不怕迷路，推荐。如果买完单再去1楼买牛肉卷，还能直接搭乘电梯到3楼。
3.天台停车场满了不给上就去地上停车场，地上停车场有7层，要停双数层2、4、6层，有时候会在地上停车场入口处排队上楼，耐心稍等一下就好。地上停车场有可能堵车，记得先下后上，让需要立刻的车先走才有更多的停车位空出来。地上停车场设计是单行道，通行效率高，即便排队也很快，不要因为排队就放弃地上停车场，也不要因为找不到车位就停在2、3层通道处。2楼没有就上4楼，4楼没有就上6楼，基本到6楼就有大把停车位，从来没有因为没有停车位上去过7楼。（如果停了单数层也没关系，把车开到双数层搬货就可以，建议车找人不要人找车，不要推购物车走斜坡哦，太危险了！）地下停车场跟地上停车场入口相邻，排队的时候工作人员一般会指引走地下停车场，注意别走错了。
4.地下停车场停得比较少，得看人流人，少的时候还是好停的，但是有位置的地方不一定近电梯。地下停车场入口处通畅，车都能进去，所以工作人员爱指引人下去停车，但不代表里面有充足的车位。停车场通道比较小还有乱停车，如果不按箭头行驶很容易造成堵车，想出都出不来。地下停车场还有一个不好的地方，上下得走货梯，货梯比较难等，不像扶梯效率比较高。所以不建议。
因为经常去番禺山姆，给大家总结一下停车攻略，希望能帮到大家[飞吻R]
	
20250124更新：
本来打算下次去山姆给大家拍一下停车场照片，奈何最近都没去。打开百度地图看到有实景图片，借来用一下，应该会比较清晰了。实景是2017年的，可能实况有点不一样，但是基本上还能参照一下。
20250220更新：
更新一下周三下午地上停车场4楼停车实况（图8）。周日晚上六楼的情况跟图片（图8）差不多，可能车会多一些，但都是有位置的。",,1736239856000,1757304976000,602bde5800000000010057a1,黄豆躺平记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3197hjmt8l4605o1brpc08lt1j6lkhmg,357,365,85,435,,"http://sns-webpic-qc.xhscdn.com/202601281157/bec18e3a688a36f010e19649caf28630/1040g00831cblth0l0k6g5o1brpc08lt13bg5ci0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/5d2f1ccaa304dee3dc9da735521d0b91/1040g00831d18uccnh06g5o1brpc08lt1d6u668g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/2c47c2c403d81271817711ee8d103dd3/1040g00831d18uccj0s6g5o1brpc08lt1hkndufg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/417cdccb85e354d4afafcbf69baf02e6/1040g00831d18uccu0s6g5o1brpc08lt16bit4t8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/f9c2d2204ba4e524088831e953304129/1040g00831d18uccs0s6g5o1brpc08lt1mkvpr70!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/f316c2a1515ea1264ed1f4ab209273ea/1040g00831d18uccpgk5g5o1brpc08lt19cg5bso!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/8c14d59ca28d865aa6e53bd54465ff76/1040g00831e4f3ug30k6g5o1brpc08lt1ol9cr3o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/80bca8fdf8b36b3a3470b0fd4e33d224/1040g2sg31e4f3ug70k6g5o1brpc08lt1j11d7j0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/57be74e97134140f73d5e17de48abae2/1040g00831eam4scg0s6g5o1brpc08lt12rsf4eg!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/c240e247fb793a30f7667272ba35b2d3/1040g2sg31eam4sbk0ud05o1brpc08lt1n9udrio!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/462e91b43e139f5dd7c25568fea2f88a/1040g00831g20l7as026g5o1brpc08lt1corulgo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/8138a5b7b5e56b25f59b535ab50789ed/1040g00831g20l7as02605o1brpc08lt1tq8dgi0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/e5aa53598f3559e3438b43b3649af2d3/1040g00831cblth7j0k6g5o1brpc08lt1evmho7g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/1d792f46c52df09dfc2c2c66d76f1058/1040g00831cblth7o105g5o1brpc08lt10e2i1rg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/4a7d7fa64000ba860feacdc0247614e2/1040g2sg31cblth7igu6g5o1brpc08lt1nv7lefg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/a6fc6df2942ec95751c7b8690a2bc84b/1040g2sg31cblth28gkdg5o1brpc08lt1efbmeh0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/8c0417f92396edce94ccce7a8b1abd78/1040g00831cblth0bgm605o1brpc08lt1q3vub10!nd_dft_wlteh_webp_3",,1769572699681,https://www.xiaohongshu.com/explore/677ceaf0000000001a010bf3?xsec_token=ABuqOMHvItgPCj0wiIZSFJtuEftlG39HJQZDkJPwid2UE=&xsec_source=pc_search,山姆停车,ABuqOMHvItgPCj0wiIZSFJtuEftlG39HJQZDkJPwid2UE=
669259c700000000250065f8,normal,奥体印象城免费停车攻略,"#周末去哪玩[话题]# #周末逛街[话题]# #山姆会员店[话题]# #杭州city_walk[话题]#
杭州奥体印象城，微信扫码注册会员可以免一小时（8元）停车费，山姆超市随便买点啥，又能免一小时停车费，共可以免两小时（16元）",,1720867271000,1721214387000,5bdef58611be100e34460966,六六老师茶话会,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ei421kg0c6g4bnr3hqoc2b6p650270,306,164,55,155,,"http://sns-webpic-qc.xhscdn.com/202601281157/6241813a11fb877b55c50914ff34edc2/1040g008315bp72itgk6g4bnr3hqoc2b6pht29oo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/20b76edc47c6f8e47e2e801f23054dbd/1040g2sg3156jmgul0qc04bnr3hqoc2b680ah2k0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/25beefba45ef1ab2119d9240fb892c06/1040g2sg3156jmgul0qcg4bnr3hqoc2b63t2ooa8!nd_dft_wlteh_webp_3","周末去哪玩,周末逛街,山姆会员店,杭州city_walk",1769572699689,https://www.xiaohongshu.com/explore/669259c700000000250065f8?xsec_token=AB9HpbozbuNXa9w4sgJ9_M755L9XS35lyuiW22nlwEWbo=&xsec_source=pc_search,山姆停车,AB9HpbozbuNXa9w4sgJ9_M755L9XS35lyuiW22nlwEWbo=
6940f2c4000000001e00e7d4,normal,萧山山姆2026免费停车攻略来了‼️,"重磅消息🪫萧山山姆消费2026.3.1起
将关闭过往的【小票扫码减免停车费功能】
	
⏰即日起⬇️
宝子们可以将自己的山姆APP更新到坠新版本
通过绑定您的车牌进入【印享星】直接减免
具体绑定流程👀P2
	
⚠️一些注意事项：
1️⃣萧山山姆当天任意消费🉐印象城2H免费停车
但此权益每日仅享受1次
2️⃣印享星 银卡会员🉑叠加1H，金卡🉑叠加2H
但此权益每日仅享受1次
3️⃣体验卡、提货券不适用便捷停车政策
	
#山姆[话题]# #萧山山姆[话题]# #山姆停车[话题]# #山姆免费停车[话题]# #杭州奥体印象城[话题]# #杭州奥体印象城停车[话题]# #停车[话题]# #地下停车场[话题]# #出行购物方便[话题]#",,1765864132000,1765864133000,60e2b8310000000001000f48,印力汇德隆杭州奥体印象城,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31r8vlrhp7g005o72n0og83q89uqvpeo,282,232,126,974,,"http://sns-webpic-qc.xhscdn.com/202601281157/f99c0f2ea62aa2e308bbc176bda64702/spectrum/1040g34o31q53rqfj70105o72n0og83q8ukplan8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/f4aa699f1723dec88aa67ddf097148d7/spectrum/1040g34o31q5315lbmu2g5o72n0og83q8m981lfo!nd_dft_wlteh_webp_3","山姆,萧山山姆,山姆停车,山姆免费停车,杭州奥体印象城,杭州奥体印象城停车,停车,地下停车场,出行购物方便",1769572699691,https://www.xiaohongshu.com/explore/6940f2c4000000001e00e7d4?xsec_token=ABHbJEmvpIdIeRMFa7r6Rvf5avC4MwPVGNtoWjYb9fJ3U=&xsec_source=pc_search,山姆停车,ABHbJEmvpIdIeRMFa7r6Rvf5avC4MwPVGNtoWjYb9fJ3U=
67fbb907000000001d025c50,normal,真如环宇城&山姆停车攻略（丝滑出场版）,"图1是山姆停车场🅿的二维码
图2是环宇城微信小程序
如图操作完成后任意出口出去就行了
可以不用停车场出口抬杆位置去刷再扫环宇城码付钱了
攻略是给到像我一样不愿意堵在出口操作手机堵住后车的怂人的
如果习惯在出口再扫码操作的效果是一样的，区别就是会让后车等一下下",,1744550151000,1746261833000,566fa7fde4251d47a0555b0d,😳,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30te4jodm3u60449r61jvqmodcsh9d68,281,431,82,267,,"http://sns-webpic-qc.xhscdn.com/202601281157/9feadc838f6a9310271de4fd17ea9910/1040g00831h10nmdhjo10449r61jvqmoddm7mrvo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/26f1b8e967efd2631eda3e51a20c6f73/1040g00831h10nmdhjo1g449r61jvqmodnbnqj20!nd_dft_wlteh_webp_3",,1769572699698,https://www.xiaohongshu.com/explore/67fbb907000000001d025c50?xsec_token=AB5e1-BC5fQnKDjuOtHg2qnHXc5cmvNgqNjsHFFIrMhhw=&xsec_source=pc_search,山姆停车,AB5e1-BC5fQnKDjuOtHg2qnHXc5cmvNgqNjsHFFIrMhhw=
696aac41000000000903b5bd,normal,山姆超市一般家庭能逛吗？,"准备明天吃烤肉，山姆一趟下来花了 1600+260=1860元。付钱的时候脑袋一激灵，第一次在超市买吃的消费到这个金额
	
临时买了一次性体验卡，到现场发现260办卡优惠50
又赶紧退体验卡，我家距离20公里左右，开车过来35分钟，停车🅿️3小时免费，但逛山姆的频率真的不高，有点后悔办卡
	
买的时候不觉得多，也都是几十块钱没有觉得贵，23件东西累计在一块懵了😂😂，平时小区群里有代go买的都是xsh网红零食，今天到现场只想挑平时没吃过的，姐妹们芥末味的夏威夷果值得拥有，就是贵～
	
晚上过来逛人真的多，试吃排队很快但限量，排到自己的时候已经没有了🫠，有幸吃了一颗4J的车厘子（正好站在摊位正好她准备开始试吃）
	
过来准备出片的小姐妹们一定要挑个人流量少的时候过来，不出片还乱乱的
温馨提示，购物车都很大很重撞到身上好疼……
#降低消费欲[话题]# #逛超市的日常[话题]# #喜欢逛超市[话题]# #超市分享[话题]# #一起逛超市吧[话题]# #逛一逛本地超市[话题]# #山姆超市[话题]# #山姆好物[话题]# #山姆新品[话题]##山姆[话题]#",,1768598593000,1768599330000,6895a69b00000000280371d3,王主任好棒棒,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31rhgbjg00m005q4lkqdq6sej4cr425o,270,58,544,72,广东,"http://sns-webpic-qc.xhscdn.com/202601281157/73f9d6b18cbb49dd2395daed054f1c0f/note_pre_post_uhdr/1040g3r831rdr1i246u905q4lkqdq6sejrde70h8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/d70a908ede94c4967e6dabc6ee4f1198/note_pre_post_uhdr/1040g3r831rdr1i246u9g5q4lkqdq6sej9k4u4to!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/f869cde3e39e50eb72766729cb14aadc/note_pre_post_uhdr/1040g3r831rdr1i246ua05q4lkqdq6sejgvkgsko!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/111975581edbd64ea69fa08d6580b306/note_pre_post_uhdr/1040g3r831rdr1i246uag5q4lkqdq6sejpuphpb8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/0b0c97553d5589074fb3c372a7ec48c9/note_pre_post_uhdr/1040g3r831rdr1i246ub05q4lkqdq6sej20ig3g0!nd_dft_wlteh_webp_3","降低消费欲,逛超市的日常,喜欢逛超市,超市分享,一起逛超市吧,逛一逛本地超市,山姆超市,山姆好物,山姆新品,山姆",1769572699702,https://www.xiaohongshu.com/explore/696aac41000000000903b5bd?xsec_token=ABncGJ8TYsHH01tqxyu0Q5hSnFmYRia3fSo5JkKMs3zfI=&xsec_source=pc_search,山姆停车,ABncGJ8TYsHH01tqxyu0Q5hSnFmYRia3fSo5JkKMs3zfI=
660cd450000000001b00dcac,normal,宁波江北山姆万象城停车费怎么省,"万象城吃个饭逛个山姆就4小时了，正常缴费要20块钱[汗颜R]如果你是万象城黑金卡，可以免费停8小时，当我没说。
山姆会员只给免费停2小时，剩余2小时用万象星抵扣，这样就免费停车了，具体怎么操作呢？
山姆送的2小时，需要有购物小票，买多少钱都行，比如我这次买了一瓶穷鬼几件套之一的牛奶。然后扫墙上的二维码，通过小程序扫小票的第一个二维码集星，同时发2小时停车券。最后付款时候选择优惠券，再叠加万象星抵扣，免费停车完成。
万象星哪里来？看我前面的笔记，或者在我主页搜索“万象”
#山姆[话题]# #山姆停车费[话题]# #山姆停车缴费[话题]# #万象城[话题]# #万象城停车[话题]# #万象城停车收费[话题]#",,1712116816000,1712116817000,548aa74cb4c4d61e4e75b438,省钱每一天,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30uq0e8up5i00400saojkpd1o1k52gog,269,196,29,152,,"http://sns-webpic-qc.xhscdn.com/202601281157/12175076af8ebe9681ddd3b470ca79ed/1040g2sg3114755l26g00400saojkpd1o4m4q0p0!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/f73ecc6dcc3ccb0cea3da05ec337c62e/1040g2sg3114755l26g0g400saojkpd1oq5f3i28!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/daf21daa5ef9904725ccd39e3c482a39/1040g2sg3114755l26g10400saojkpd1oqguall8!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/04f8f2db6042a4c82dc5725b1ae134f1/1040g2sg3114755l26g1g400saojkpd1olo0lrk8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/8a8f2dfb2744af897b5a16810d3bc914/1040g2sg3114755l26g20400saojkpd1o0julleg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/19d8713ca378e8bd5e93e24e24abfc6c/1040g2sg3114755l26g2g400saojkpd1oo64dgug!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/46e7bd1d24f28faa32c1b1030dffa81a/1040g2sg3114755l26g30400saojkpd1o3i4nan0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202601281157/3dc9e4034461c822fdfe95fa0eedfcef/1040g2sg3114755l26g3g400saojkpd1occ6uf3g!nd_dft_wlteh_webp_3","山姆,山姆停车费,山姆停车缴费,万象城,万象城停车,万象城停车收费",1769572699707,https://www.xiaohongshu.com/explore/660cd450000000001b00dcac?xsec_token=ABofZ1iUvAwPq1ddu1HvpSysKgpTRgCQpfgnu-YWO-GLI=&xsec_source=pc_search,山姆停车,ABofZ1iUvAwPq1ddu1HvpSysKgpTRgCQpfgnu-YWO-GLI=
