comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
65cdf4c90000000005018e37,1707996361000,,65cdd2f600000000070055a0,也就是说我一年没花钱的话，第二年续费就直接减480元？,602103bf0000000001007e45,青梵,https://sns-avatar-qc.xhscdn.com/avatar/64032d08e280e824002e6219.jpg?imageView2/2/w/120/format/jpg,40,,0,1769620653367,549
65cde74d0000000007013bb4,1707992909000,,65cdd2f600000000070055a0,她怎么不讲还送12次洗车和1000元口腔护理券,5b4895e211be101303819ddf,乌云萨奇,https://sns-avatar-qc.xhscdn.com/avatar/5b489651d1d3b93a48009f78.jpg?imageView2/2/w/120/format/jpg,45,,0,1769620653370,903
65cee654000000000901448c,1708058196000,,65cdd2f600000000070055a0,她忘记说每个月还有一次途虎的免费洗车[笑哭R],5b168b3c11be10725c32b9ad,上进的香蕉🍌,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30p4qeepok0004a5v7h5jpeddo28ov5g?imageView2/2/w/120/format/jpg,15,,0,1769620653374,55
65ce3197000000000701079b,1708011927000,,65cdd2f600000000070055a0,平均每个月消费2500，办卓越卡会划算点吗[笑哭R][笑哭R],59a8e8425e87e769c340f310,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ra3j3ru740049p2qtk45sogdj89v5o?imageView2/2/w/120/format/jpg,19,,0,1769620653378,18
65e70e31000000000c024ed5,1709641265000,,65cdd2f600000000070055a0,体验卡呢？能进超市能支付结算吗？,5912758c5e87e72353f2e4d4,丛中笑,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31f70vv9nme5g49fs59qopp6k4rech10?imageView2/2/w/120/format/jpg,3,,0,1769620653380,2
65cdfce10000000005018b13,1707998433000,,65cdd2f600000000070055a0,上次问 说要每月必须消费满2500,5a4c63fee8ac2b484bc4e09a,肉肉咖喱酱🍔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30n34efi3lg004a0kqqhvto4q30nv1cg?imageView2/2/w/120/format/jpg,1,,0,1769620653383,1
65ce40ba0000000009014478,1708015802000,,65cdd2f600000000070055a0,每个月有一张洗车券，按洗一次车30元算，一年能省360,5ef9c49400000000010006a7,沛沛若水,https://sns-avatar-qc.xhscdn.com/avatar/5ef9c49400000000010006a7.jpg?imageView2/2/w/120/format/jpg,6,,0,1769620653386,3
65f2803b000000000b018e1b,1710391355000,,65cdd2f600000000070055a0,智商税,5d39b1b500000000100112e4,橄榄绿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31rrhgsal326g5n9pm6qk24n4n06f7cg?imageView2/2/w/120/format/jpg,4,,0,1769620653388,7
65cee73500000000090172d1,1708058421000,,65cdd2f600000000070055a0,我都是淘宝买副卡 105一年[汗颜R],55738caf58944615c2ffd854,加油加油加油,https://sns-avatar-qc.xhscdn.com/avatar/63e34d5f12104db6c6bfc98b.jpg?imageView2/2/w/120/format/jpg,7,,0,1769620653391,3
65ce12450000000009016174,1708003909000,,65cdd2f600000000070055a0,每月平均消费1750，才刚刚达到420的积分返券，低于就别考虑卓越了,54118ea3b4c4d6526207cfb6,鹅鹅鹅,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30snem0go42004006iu7a7jtmnfrkqqo?imageView2/2/w/120/format/jpg,1,,0,1769620653394,17
6629f710000000000301648e,1714026257000,,6628d4a4000000001c005d6b,[笑哭R]谢谢热心的网友纠正，洗车券确实是每个月二选一，3月途虎的洗车券不知道能出，所以领了家附近的盛大洗车券，4月的途虎券出掉了，刚去试下领盛大洗车，就不给领了[笑哭R]。,6194d1a3000000001000bc49,邱语萌,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310p7202hmi005ockq6hk1f29p7qf3u0?imageView2/2/w/120/format/jpg,10,,0,1769620658500,31
66319ebd000000000303450f,1714527934000,,6628d4a4000000001c005d6b,只要新的卓越会员基本都可以抽中茅台的,5c8876e50000000010035738,MOMO,https://sns-avatar-qc.xhscdn.com/avatar/66299e705fa3ba3c3deefde5.jpg?imageView2/2/w/120/format/jpg,44,,0,1769620658503,29
6976ba20000000000c009dd8,1769388576000,山东,6628d4a4000000001c005d6b,这个每个月12次购物，是算上副卡的吗？,61db5be80000000010004b79,啷个哩个啷啷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cibipml0u005oerbfk40irp87t9avg?imageView2/2/w/120/format/jpg,0,,0,1769620658506,0
6975f80c000000000f025c11,1769338893000,湖北,6628d4a4000000001c005d6b,副卡多少钱可以出啊？我这里还有一张副卡不知道是出还是送人,5d12d508000000001200b5eb,0鲨鱼座0,https://sns-avatar-qc.xhscdn.com/avatar/630364a03570fa26aded7d61.jpg?imageView2/2/w/120/format/jpg,1,,0,1769620658509,0
6974b73c000000000f01c44e,1769256764000,江苏,6628d4a4000000001c005d6b,买金子可以积分吗,5a0cdd0411be10217ad9f90b,开心,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31pv0loaqg00049vkpteg9u8bd3ntj08?imageView2/2/w/120/format/jpg,1,,0,1769620658512,0
66c9675f000000000502d465,1724475232000,,6628d4a4000000001c005d6b,你好，不懂就问，卓越卡有几张副卡,5fdcb70f00000000010020c2,用户已注销,https://sns-avatar-qc.xhscdn.com/avatar/645b7f6e338379fac1893093.jpg?imageView2/2/w/120/format/jpg,2,,0,1769620658517,1
