comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
695cf9c7000000001601da86,1767700936000,湖北,6925ac1a000000001d03c6cd,我今天见识到了，一群婆婆背着包，把试吃的牛肉什么的直接用纸包一下放包里面，感觉要打包回家吃。。。,5c3717ff0000000005010729,爱纸鸢,https://sns-avatar-qc.xhscdn.com/avatar/ae351b5abc78ae2e8d79998354db8440.jpg?imageView2/2/w/120/format/jpg,2,,0,1769571816903,0
6928629a000000001601de3e,1764254362000,云南,6925ac1a000000001d03c6cd,好像以前还刷到过挑战0元在山姆里吃一天的视频[捂脸R][捂脸R][捂脸R],61e3d331000000000201f71f,稍信,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31k1q4fddj06g5of3qcogjtovdueoauo?imageView2/2/w/120/format/jpg,10,,0,1769571816909,1189
6926db250000000016022ffd,1764154150000,上海,6925ac1a000000001d03c6cd,可以学上海 你图里这些东西上海只给5份之一 那些大姨就懒得折腾了[doge],5d68766c000000000101856a,不知名网友,https://sns-avatar-qc.xhscdn.com/avatar/668dfdfb80aaa0cc19152220.jpg?imageView2/2/w/120/format/jpg,11,,0,1769571816915,2045
6928149c0000000014034018,1764234396000,江苏,6925ac1a000000001d03c6cd,试吃无所谓，不排队我就吃 排队我都不排的。我觉得最应该整改的是大孩子 大人坐购物车里的 太脏了 鞋也不脱，想想鞋可能还去过公共厕所，购物车是放吃的的地方啊[哭惹R],5e0890920000000001003646,小红红咯,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nl6e8dm4u0g5ng8i2908di601m037g?imageView2/2/w/120/format/jpg,16,,0,1769571816923,945
6927c33a000000001601cb4f,1764213562000,天津,6925ac1a000000001d03c6cd,厉害 去山姆从来没排过肉类的 因为排不上,5d8f055800000000010058fd,momo,https://sns-avatar-qc.xhscdn.com/avatar/5dcf9400f31df200011f3d4a.jpg?imageView2/2/w/120/format/jpg,6,,0,1769571816929,244
6931a0fe000000000e0344e0,1764860158000,广东,6925ac1a000000001d03c6cd,以前我们公司的鱼一直在山姆卖，有次老板让我去卖场看看，正好那天在做试吃活动，10公分左右的小鱼，做的天妇罗，一个盒子一份，我看有的人吃完发现好吃，往嘴里一塞然后又去了队尾一直排队一直吃[捂脸R]我不知道是庆幸呢还是无奈,5a742fc7e8ac2b06c06701fe,大顺,https://sns-avatar-qc.xhscdn.com/avatar/5c6a2cae1672270001f09d21.jpg?imageView2/2/w/120/format/jpg,5,,0,1769571816933,39
69281cbd0000000039007bfe,1764236478000,重庆,6925ac1a000000001d03c6cd,感觉有些中老年人午饭就是在山姆解决。[扶墙R],54866bfdd6e4a97e98580d82,🦋Sophie,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fv96lu8gi00400r83lvq3c2fagd9j8?imageView2/2/w/120/format/jpg,1,,0,1769571816937,112
6929745100000000380122bf,1764324433000,广东,6925ac1a000000001d03c6cd,感觉你也是天天在试吃[笑哭R],54cc76ca2e1d935ac4b3c46e,梦虫虫儿也来当红薯了,https://sns-avatar-qc.xhscdn.com/avatar/62f30c4f703563adc909b64d.jpg?imageView2/2/w/120/format/jpg,2,,0,1769571816941,16
6949236f000000001d01d58b,1766400880000,上海,6925ac1a000000001d03c6cd,你发这多吃的也不给咱看看是哪伙人[微笑R],6498f37e000000002a035bf0,人生哪有不苏的,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31rg12k1dng605p4oudvammvg17hp1dg?imageView2/2/w/120/format/jpg,2,,0,1769571816946,10
692af75d000000003802a427,1764423518000,山东,6925ac1a000000001d03c6cd,交了门票钱了，只要是正常排队，那就没问题啊，都是试吃嘛,66f97b73000000000d027a9c,省钱小达人,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31b6kktptnm505pnpfdpjcuksgnno0g8?imageView2/2/w/120/format/jpg,6,,0,1769571816950,44
