comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
66fe8b3f000000002400d26b,1727957824000,,66ea308d000000001e018de5,那我分两次结账可免两辆车停车费吗,5e43fa39000000000100abb7,糊涂虫,https://sns-avatar-qc.xhscdn.com/avatar/5e43fa762cf4ce00013bf60b.jpg?imageView2/2/w/120/format/jpg,5,,0,1769572701023,15
6735b98d000000001a02712b,1731574158000,,66ea308d000000001e018de5,真如山姆实际上消费满100免费三小时，其中环宇城免费了1小时，叠加山姆，3小时内都不收费,5cb000060000000017031a51,金老师不说谎,https://sns-avatar-qc.xhscdn.com/avatar/66077d58e8ad6656d8a10448.jpg?imageView2/2/w/120/format/jpg,1,,0,1769572701030,3
66eaac02000000000b022ef0,1726655491000,,66ea308d000000001e018de5,两个停车场 不通的,603c7720000000000101c4b8,DD,https://sns-avatar-qc.xhscdn.com/avatar/603c7720000000000101c4b8.jpg?imageView2/2/w/120/format/jpg,1,,0,1769572701039,6
677f893d0000000022000b17,1736411454000,,66ea308d000000001e018de5,亲友卡可以享受吗？,63c294490000000026010ca7,小红薯63C2AC33,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hnu099ejo6g5ou2ih4pi357g4dte88?imageView2/2/w/120/format/jpg,1,,0,1769572701043,1
670280c2000000002400cb06,1728217282000,,66ea308d000000001e018de5,环宇城吃饭，sam买了点东西，总共三小时不到，环宇城公众号进去，去掉优惠还要付10块，sam扫二维码0元…搞不懂了、以前环宇城公众号直接抵扣三小时,59b414b282ec3960c35e00c1,MIKKOMaMi,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lrmjkggl8e049pha9ab4061aqds8ko?imageView2/2/w/120/format/jpg,0,,0,1769572701047,6
6896ef9a000000002a00bdc4,1754722203000,上海,66ea308d000000001e018de5,实付100吗？用了券不满100可以吗,5c70d3f30000000012024131,顺其自然,https://sns-avatar-qc.xhscdn.com/avatar/411309441983cdc4ce073ff8da73b5b6.jpg?imageView2/2/w/120/format/jpg,0,,0,1769572701055,1
66eaa1bb0000000020026dd4,1726652860000,,66ea308d000000001e018de5,山姆是满100免两小时,567aa6030bf90c12d6e7c5f6,小红薯87116382,https://sns-avatar-qc.xhscdn.com/avatar/645b7eecf82b98b5c9349913.jpg?imageView2/2/w/120/format/jpg,0,,0,1769572701065,7
68dd2b420000000038015d76,1759324994000,上海,66ea308d000000001e018de5,复杂 今天去了山姆在小程序缴费了 以为免二小时 结果是扣了我一小时300积分 说我从商场口出去的 然后楼下的南郑路当是是被拦住不让走,59049eb250c4b45d10727f79,西西,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312kdcaq1gg1049eoerfb4vrptlvkd80?imageView2/2/w/120/format/jpg,0,,0,1769572701069,0
67ce7bc90000000015003067,1741585354000,广东,679b0b1f000000001902cf43,15收1张 今天用,6120358f0000000001004cab,林先生,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vkvfvq15o005o906m7g8j5bo0u7ps0?imageView2/2/w/120/format/jpg,11,,0,1769572706237,6
67a23a1a000000000a02f20c,1738684954000,,679b0b1f000000001902cf43,[皱眉R]车停在宜家，有山姆会员能免费2h吗,5ba88a0a7b681000013bf53c,小红薯KP0AH728,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2jafr8b4j206g4b4vb950lt9sabv9750?imageView2/2/w/120/format/jpg,6,,0,1769572706243,2
67c5a3d600000000180141af,1741005783000,广东,679b0b1f000000001902cf43,感谢第二张图,57bbea606a6a69793197f492,Elise,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316deaec42o0048len4l61t4ina53sq0?imageView2/2/w/120/format/jpg,6,,0,1769572706247,2
67bb0a21000000001803f6d9,1740311073000,,679b0b1f000000001902cf43,每次都免2小时还是只免一次？,6104f54e000000000100779f,momo,https://sns-avatar-qc.xhscdn.com/avatar/d784fc20c996f3d2f39d034c404f234e.jpg?imageView2/2/w/120/format/jpg,2,,0,1769572706251,1
690f61550000000031031dbd,1762615637000,广东,679b0b1f000000001902cf43,没消费可以2小时免费吗,5aa21d6be8ac2b6f59f23e31,momo,https://sns-avatar-qc.xhscdn.com/avatar/648ffe1ea6a21a30d2a4b5c6.jpg?imageView2/2/w/120/format/jpg,1,,0,1769572706255,0
6955491e000000001600fbbe,1767196958000,广东,679b0b1f000000001902cf43,30收一张体验卡，明天用,67f9ebc1000000000a03c5f6,平凡,https://sns-avatar-qc.xhscdn.com/avatar/645b7e78731e07eb8ca3d81b.jpg?imageView2/2/w/120/format/jpg,0,,0,1769572706259,0
691aedbb0000000039026041,1763372475000,广东,679b0b1f000000001902cf43,注册美林的会员要钱吗,5cdedab2000000001702bbf9,紫色风铃,https://sns-avatar-qc.xhscdn.com/avatar/61ffc4164da26e5f7f557c57.jpg?imageView2/2/w/120/format/jpg,1,,0,1769572706269,0
68073eff000000000400ce27,1745305344000,广东,679b0b1f000000001902cf43,问一下 如果我 1.50 分扫码（20 分钟内）2.09 分出去，这样会扣费吗[doge],5c0bfd2100000000050225f5,Nini,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31h57lscnji004buu1lui29fl2pd07d0?imageView2/2/w/120/format/jpg,1,,0,1769572706273,0
67e7a077000000001f00b6e3,1743233144000,广东,679b0b1f000000001902cf43,感恩[飞吻R]感谢二维码[飞吻R],5c00ef7e000000000500e834,今天吃什么,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2j49qi48j806g4bump7nntq1kpe6omhg?imageView2/2/w/120/format/jpg,1,,0,1769572706275,0
68a00224000000002700d75d,1755316772000,浙江,679b0b1f000000001902cf43,可以快满2小时出去，换一个会员账号再进去还有免费2小时吗,55a4a68a3397db349aacd931,sharowbb,https://sns-avatar-qc.xhscdn.com/avatar/55a4a68a3397db349aacd931.jpg?imageView2/2/w/120/format/jpg,1,,0,1769572706279,0
696097e4000000000f028a2e,1767938020000,江西,67c82c4f000000002a00cdd0,为啥我消费了900多，停了2小时40分钟，出来停车费要20啊[石化R][石化R][石化R],5b5dc17a4eacab35dbbe9cf6,我愿意成为自己的太阳,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318hmtnook4004a7lbi0nl77mr61qmt8?imageView2/2/w/120/format/jpg,2,,0,1769572711431,0
67d284b10000000018006e58,1741849777000,福建,67c82c4f000000002a00cdd0,就是消费七八十 也不用停车费是吧,5c0b6acf000000000500475f,舍予,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31o0ukqe6mm004butm1lcuhqvbgk2i48?imageView2/2/w/120/format/jpg,3,,0,1769572711435,1
67cbe423000000001802a929,1741415460000,四川,67c82c4f000000002a00cdd0,临时车牌能进吗,5ca103800000000011023372,我以为,https://sns-avatar-qc.xhscdn.com/avatar/633feeff04adaeebc4c98a12.jpg?imageView2/2/w/120/format/jpg,5,,0,1769572711439,4
67c90ffe0000000018017e08,1741230080000,福建,67c82c4f000000002a00cdd0,你理解错了,572c6f416a6a6967557cac16,Umi_liu,https://sns-avatar-qc.xhscdn.com/avatar/63c20adafb884dcea12eabfc.jpg?imageView2/2/w/120/format/jpg,6,http://sns-webpic-qc.xhscdn.com/202601281158/69ede81f25eee743dcec4361c288e7ff/comment/1040g2h031em1eai65k0048bgltnk3b0m8m86ubg!nd_whgt34_webp_wm_1,0,1769572711443,6
67c831a5000000001801a240,1741173158000,福建,67c82c4f000000002a00cdd0,要是没有绑定 也没有消费 停车费多少钱,5d01f767000000001002fe2d,拿铁不加糖,https://sns-avatar-qc.xhscdn.com/avatar/607c4f63363b6f844385fcce.jpg?imageView2/2/w/120/format/jpg,2,,0,1769572711449,5
6810842e000000000401a5fe,1745912879000,上海,67c82c4f000000002a00cdd0,不绑定[捂脸R]消费满200也免费嘛[捂脸R],62b747db000000001b0290c5,拌面盖浇面超级爱好者小王,https://sns-avatar-qc.xhscdn.com/avatar/62b7481c5290ea02ec0624c0.jpg?imageView2/2/w/120/format/jpg,2,,0,1769572711453,3
67f13623000000001e010149,1743861284000,广东,67c82c4f000000002a00cdd0,我是会员，为什么我停6小时收我64元停车费。想不明白,5f1fd8a400000000010085ac,雅,https://sns-avatar-qc.xhscdn.com/avatar/5f1fd8a400000000010085ac.jpg?imageView2/2/w/120/format/jpg,2,,0,1769572711457,1
6909ca450000000037027ecc,1762249285000,四川,67c82c4f000000002a00cdd0,不对哦，昨天去了，好像要消费满59才免2小时,62026bee0000000010009d4c,紫薯馒头,https://sns-avatar-qc.xhscdn.com/avatar/62026bee0000000010009d4c.jpg?imageView2/2/w/120/format/jpg,1,,0,1769572711459,0
67c83f0e000000001802c68a,1741176590000,福建,67c82c4f000000002a00cdd0,每次都消费至少200，怕停车收费[失望R],5b125d364eacab2c02c1ff94,糖果,https://sns-avatar-qc.xhscdn.com/avatar/658e73312861c69b71d84791.jpg?imageView2/2/w/120/format/jpg,1,,0,1769572711463,5
